order_id,order_date,customer_type,discount_code,net_sales,units,aov,upt,skus
ord_100268,2025-02-17,subscriber,,118.65,2,118.65,2,CYM-PRO-30|CYM-VTD-30
ord_100269,2025-02-17,new,SUB15,110.5,2,110.5,2,CYM-MAG-30|CYM-COL-30
ord_100270,2025-02-17,new,,45.0,1,45.0,1,CYM-CRE-30
ord_100271,2025-02-17,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_100272,2025-02-17,new,,175.0,3,175.0,3,CYM-PRO-30|CYM-VTC-30|CYM-MTB-30
ord_100273,2025-02-17,subscriber,,162.75,3,162.75,3,CYM-MTB-30|CYM-VTD-30|CYM-ASH-30
ord_100274,2025-02-17,returning,SUB15,94.35,2,94.35,2,CYM-ASH-30|CYM-MAG-30
ord_100275,2025-02-17,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_100276,2025-02-17,subscriber,SUB15,69.61,1,69.61,1,CYM-GLU-30
ord_100277,2025-02-17,new,,100.0,2,100.0,2,CYM-OMG-60|CYM-CRE-30
ord_100278,2025-02-17,returning,,113.0,2,113.0,2,CYM-OMG-60|CYM-MTB-30
ord_100279,2025-02-17,new,,165.0,3,165.0,3,CYM-MTB-30|CYM-VTC-30|CYM-OMG-60
ord_100280,2025-02-17,new,WELCOME10,52.2,1,52.2,1,CYM-MTB-30
ord_100281,2025-02-17,new,,127.0,2,127.0,2,CYM-MAG-30|CYM-PRO-30
ord_100282,2025-02-17,subscriber,WELCOME10,155.93,3,155.93,3,CYM-COL-30|CYM-CRE-30|CYM-VTC-30
ord_100283,2025-02-17,new,,113.0,2,113.0,2,CYM-MTB-30|CYM-OMG-60
ord_100284,2025-02-17,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100285,2025-02-18,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100286,2025-02-18,subscriber,,187.95,3,187.95,3,CYM-VTC-30|CYM-ASH-30|CYM-GLU-30
ord_100287,2025-02-18,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100288,2025-02-18,subscriber,,186.9,3,186.9,3,CYM-COL-30|CYM-MTB-30|CYM-VTC-30
ord_100289,2025-02-18,subscriber,,109.2,2,109.2,2,CYM-OMG-60|CYM-ASH-30
ord_100290,2025-02-18,subscriber,,183.75,3,183.75,3,CYM-MTB-30|CYM-COL-30|CYM-ASH-30
ord_100291,2025-02-18,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100292,2025-02-18,new,,301.0,5,301.0,5,CYM-MAG-30|CYM-OMG-60|CYM-GLU-30|CYM-MTB-30|CYM-VTD-30
ord_100293,2025-02-18,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_100294,2025-02-18,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100295,2025-02-18,returning,SUB15,46.75,1,46.75,1,CYM-OMG-60
ord_100296,2025-02-18,new,,107.0,2,107.0,2,CYM-CRE-30|CYM-MAG-30
ord_100297,2025-02-18,returning,,127.0,2,127.0,2,CYM-ASH-30|CYM-GLU-30
ord_100298,2025-02-18,subscriber,,119.7,2,119.7,2,CYM-VTC-30|CYM-MAG-30
ord_100299,2025-02-18,new,SUB15,87.55,2,87.55,2,CYM-MTB-30|CYM-CRE-30
ord_100300,2025-02-18,new,,158.0,3,158.0,3,CYM-MTB-30|CYM-OMG-60|CYM-CRE-30
ord_100301,2025-02-18,new,,162.0,3,162.0,3,CYM-CRE-30|CYM-PRO-30|CYM-VTC-30
ord_100302,2025-02-18,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_100303,2025-02-18,subscriber,SUB15,49.09,1,49.09,1,CYM-OMG-60
ord_100304,2025-02-18,new,FRIEND10,165.6,3,165.6,3,CYM-GLU-30|CYM-VTD-30|CYM-MTB-30
ord_100305,2025-02-18,returning,,101.0,2,101.0,2,CYM-ASH-30|CYM-VTC-30
ord_100306,2025-02-18,returning,,113.0,2,113.0,2,CYM-COL-30|CYM-CRE-30
ord_100307,2025-02-18,returning,,239.0,4,239.0,4,CYM-MTB-30|CYM-COL-30|CYM-PRO-30|CYM-VTD-30
ord_100308,2025-02-18,returning,FRIEND10,44.1,1,44.1,1,CYM-ASH-30
ord_100309,2025-02-18,subscriber,SUB15,167.79,3,167.79,3,CYM-CRE-30|CYM-PRO-30|CYM-GLU-30
ord_100310,2025-02-18,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_100311,2025-02-18,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100312,2025-02-18,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100313,2025-02-18,new,,78.0,1,78.0,1,CYM-GLU-30
ord_100314,2025-02-18,returning,,65.0,1,65.0,1,CYM-PRO-30
ord_100315,2025-02-18,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_100316,2025-02-18,subscriber,,221.55,4,221.55,4,CYM-VTD-30|CYM-MAG-30|CYM-ASH-30|CYM-VTC-30
ord_100317,2025-02-18,subscriber,,183.75,3,183.75,3,CYM-OMG-60|CYM-MAG-30|CYM-MTB-30
ord_100318,2025-02-18,returning,,107.0,2,107.0,2,CYM-MAG-30|CYM-CRE-30
ord_100319,2025-02-18,subscriber,FRIEND10,113.4,2,113.4,2,CYM-OMG-60|CYM-PRO-30
ord_100320,2025-02-18,new,,171.0,3,171.0,3,CYM-MTB-30|CYM-VTD-30|CYM-PRO-30
ord_100321,2025-02-18,subscriber,,252.0,4,252.0,4,CYM-GLU-30|CYM-OMG-60|CYM-MAG-30|CYM-CRE-30
ord_100322,2025-02-18,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100323,2025-02-18,subscriber,,116.55,2,116.55,2,CYM-ASH-30|CYM-MAG-30
ord_100324,2025-02-18,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100325,2025-02-18,new,WELCOME10,44.1,1,44.1,1,CYM-ASH-30
ord_100326,2025-02-18,new,,48.0,1,48.0,1,CYM-VTD-30
ord_100327,2025-02-18,new,,48.0,1,48.0,1,CYM-VTD-30
ord_100328,2025-02-18,new,,161.0,3,161.0,3,CYM-CRE-30|CYM-VTD-30|CYM-COL-30
ord_100329,2025-02-18,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_100330,2025-02-18,subscriber,,149.1,3,149.1,3,CYM-VTD-30|CYM-ASH-30|CYM-CRE-30
ord_100331,2025-02-18,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_100332,2025-02-18,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_100333,2025-02-18,returning,,185.0,3,185.0,3,CYM-MAG-30|CYM-OMG-60|CYM-COL-30
ord_100334,2025-02-18,new,,78.0,1,78.0,1,CYM-GLU-30
ord_100335,2025-02-18,new,,78.0,1,78.0,1,CYM-GLU-30
ord_100336,2025-02-18,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_100337,2025-02-18,new,,58.0,1,58.0,1,CYM-MTB-30
ord_100338,2025-02-18,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_100339,2025-02-18,returning,SUB15,142.8,3,142.8,3,CYM-MTB-30|CYM-MAG-30|CYM-VTD-30
ord_100340,2025-02-18,subscriber,,112.35,2,112.35,2,CYM-MAG-30|CYM-CRE-30
ord_100341,2025-02-18,returning,,123.0,2,123.0,2,CYM-PRO-30|CYM-MTB-30
ord_100342,2025-02-18,returning,,123.0,2,123.0,2,CYM-CRE-30|CYM-GLU-30
ord_100343,2025-02-18,subscriber,WELCOME10,103.95,2,103.95,2,CYM-PRO-30|CYM-CRE-30
ord_100344,2025-02-18,returning,,106.0,2,106.0,2,CYM-VTD-30|CYM-MTB-30
ord_100345,2025-02-18, returning ,,127.0,2,127.0,2,CYM-GLU-30|CYM-ASH-30
ord_100346,2025-02-19,returning,,93.0,2,93.0,2,CYM-VTD-30|CYM-CRE-30
ord_100347,2025-02-19,new,,49.0,1,49.0,1,CYM-ASH-30
ord_100348,2025-02-19,new,,113.0,2,113.0,2,CYM-PRO-30|CYM-VTD-30
ord_100349,2025-02-19,subscriber,,312.9,5,312.9,5,CYM-VTC-30|CYM-MTB-30|CYM-VTD-30|CYM-GLU-30|CYM-MAG-30
ord_100350,2025-02-19,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_100351,2025-02-19,returning,SUB15,41.65,1,41.65,1,CYM-ASH-30
ord_100352,2025-02-19,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_100353,2025-02-19,subscriber,FRIEND10,122.85,2,122.85,2,CYM-GLU-30|CYM-VTC-30
ord_100354,2025-02-19,new,,45.0,1,45.0,1,CYM-CRE-30
ord_100355,2025-02-19,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_100356,2025-02-19,subscriber,,126.0,2,126.0,2,CYM-COL-30|CYM-VTC-30
ord_100357,2025-02-19,returning,,223.0,4,223.0,4,CYM-VTD-30|CYM-MAG-30|CYM-CRE-30|CYM-COL-30
ord_100358,2025-02-19,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_100359,2025-02-19,new,,55.0,1,55.0,1,CYM-OMG-60
ord_100360,2025-02-19,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100361,2025-02-19,subscriber,,309.75,5,309.75,5,CYM-OMG-60|CYM-COL-30|CYM-CRE-30|CYM-GLU-30|CYM-ASH-30
ord_100362,2025-02-19,returning,WELCOME10,58.5,1,58.5,1,CYM-PRO-30
ord_100363,2025-02-19,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100364,2025-02-19,new,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_100365,2025-02-19,new,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_100366,2025-02-19,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_100367,2025-02-19,subscriber,,108.15,2,108.15,2,CYM-CRE-30|CYM-MTB-30
ord_100368,2025-02-19,returning,,178.0,3,178.0,3,CYM-GLU-30|CYM-VTC-30|CYM-VTD-30
ord_100369,2025-02-19,returning,SUB15,107.95,2,107.95,2,CYM-PRO-30|CYM-MAG-30
ord_100370,2025-02-19,subscriber,,122.85,2,122.85,2,CYM-PRO-30|CYM-VTC-30
ord_100371,2025-02-19,returning,,101.0,2,101.0,2,CYM-ASH-30|CYM-VTC-30
ord_100372,2025-02-19,subscriber,,184.8,3,184.8,3,CYM-MAG-30|CYM-PRO-30|CYM-ASH-30
ord_100373,2025-02-19,new,,195.0,3,195.0,3,CYM-COL-30|CYM-GLU-30|CYM-ASH-30
ord_100374,2025-02-19,subscriber,,201.6,3,201.6,3,CYM-ASH-30|CYM-GLU-30|CYM-PRO-30
ord_100375,2025-02-19,subscriber,,256.2,4,256.2,4,CYM-GLU-30|CYM-OMG-60|CYM-MAG-30|CYM-ASH-30
ord_100376,2025-02-19,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_100377,2025-02-19,returning,,204.0,4,204.0,4,CYM-ASH-30|CYM-CRE-30|CYM-MTB-30|CYM-VTC-30
ord_100378,2025-02-19,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_100379,2025-02-19,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_100380,2025-02-19,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_100381,2025-02-19,new,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_100382,2025-02-19,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_100383,2025-02-19,subscriber,SUB15,51.77,1,51.77,1,CYM-MTB-30
ord_100384,2025-02-19,new,,253.0,4,253.0,4,CYM-OMG-60|CYM-MAG-30|CYM-MTB-30|CYM-GLU-30
ord_100385,2025-02-19,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_100386,2025-02-19,new,,220.0,4,220.0,4,CYM-MAG-30|CYM-MTB-30|CYM-CRE-30|CYM-OMG-60
ord_100387,2025-02-19,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_100388,2025-02-19,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100389,2025-02-19,new,,68.0,1,68.0,1,CYM-COL-30
ord_100390,2025-02-19,subscriber,,248.85,4,248.85,4,CYM-PRO-30|CYM-OMG-60|CYM-COL-30|CYM-ASH-30
ord_100391,2025-02-19,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100392,2025-02-19,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100393,2025-02-19,subscriber,,217.35,4,217.35,4,CYM-PRO-30|CYM-CRE-30|CYM-VTD-30|CYM-ASH-30
ord_100394,2025-02-19,subscriber,SUB15,49.09,1,49.09,1,CYM-OMG-60
ord_100395,2025-02-19,subscriber,,203.7,4,203.7,4,CYM-CRE-30|CYM-VTC-30|CYM-ASH-30|CYM-VTD-30
ord_100396,2025-02-19,new,,198.0,3,198.0,3,CYM-GLU-30|CYM-COL-30|CYM-VTC-30
ord_100397,2025-02-19,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_100398,2025-02-19,subscriber,FRIEND10,211.68,4,211.68,4,CYM-MAG-30|CYM-VTD-30|CYM-ASH-30|CYM-PRO-30
ord_100399,2025-02-19,new,,152.0,3,152.0,3,CYM-VTC-30|CYM-OMG-60|CYM-CRE-30
ord_100400,2025-02-19,new,SUB15,40.8,1,40.8,1,CYM-VTD-30
ord_100401,2025-02-19,new,,107.0,2,107.0,2,CYM-VTC-30|CYM-OMG-60
ord_100402,2025-02-19,subscriber,WELCOME10,58.59,1,58.59,1,CYM-MAG-30
ord_100403,2025-02-19,subscriber,,320.25,5,320.25,5,CYM-ASH-30|CYM-MAG-30|CYM-VTD-30|CYM-COL-30|CYM-GLU-30
ord_100404,2025-02-19,subscriber,,112.35,2,112.35,2,CYM-ASH-30|CYM-MTB-30
ord_100405,2025-02-19,new,,123.0,2,123.0,2,CYM-OMG-60|CYM-COL-30
ord_100406,2025-02-19,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100407,2025-02-19,new,WELCOME10,260.1,5,260.1,5,CYM-MAG-30|CYM-MTB-30|CYM-PRO-30|CYM-ASH-30|CYM-OMG-60
ord_100408,2025-02-19,returning,WELCOME10,61.2,1,61.2,1,CYM-COL-30
ord_100409,2025-02-19,returning,,158.0,3,158.0,3,CYM-MTB-30|CYM-VTD-30|CYM-VTC-30
ord_100410,2025-02-19,new,,97.0,2,97.0,2,CYM-VTD-30|CYM-ASH-30
ord_100411,2025-02-20,returning,,226.0,4,226.0,4,CYM-VTC-30|CYM-COL-30|CYM-VTD-30|CYM-MTB-30
ord_100412,2025-02-20,new,SUB15,46.75,1,46.75,1,CYM-OMG-60
ord_100413,2025-02-20,returning,,107.0,2,107.0,2,CYM-OMG-60|CYM-VTC-30
ord_100414,2025-02-20,returning,,179.0,3,179.0,3,CYM-COL-30|CYM-ASH-30|CYM-MAG-30
ord_100415,2025-02-20,subscriber,,129.15,2,129.15,2,CYM-COL-30|CYM-OMG-60
ord_100416,2025-02-20,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_100417,2025-02-20,returning,,126.0,2,126.0,2,CYM-VTD-30|CYM-GLU-30
ord_100418,2025-02-20,new,SUB15,168.3,3,168.3,3,CYM-COL-30|CYM-VTC-30|CYM-GLU-30
ord_100419,2025-02-20,subscriber,,173.25,3,173.25,3,CYM-VTC-30|CYM-COL-30|CYM-CRE-30
ord_100420,2025-02-20,new,,126.0,2,126.0,2,CYM-VTD-30|CYM-GLU-30
ord_100421,2025-02-20,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_100422,2025-02-20,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_100423,2025-02-20,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_100424,2025-02-20,returning,,146.0,2,146.0,2,CYM-GLU-30|CYM-COL-30
ord_100425,2025-02-20,returning,,130.0,2,130.0,2,CYM-VTC-30|CYM-GLU-30
ord_100426,2025-02-20,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_100427,2025-02-20,subscriber,,255.15,4,255.15,4,CYM-GLU-30|CYM-OMG-60|CYM-MTB-30|CYM-VTC-30
ord_100428,2025-02-20, new ,,78.0,1,78.0,1,CYM-GLU-30
ord_100429,2025-02-20,new,,49.0,1,49.0,1,CYM-ASH-30
ord_100430,2025-02-20,returning,,45.0,1,45.0,1,CYM-CRE-30
ord_100431,2025-02-20,new,,45.0,1,45.0,1,CYM-CRE-30
ord_100432,2025-02-20,subscriber,,186.9,3,186.9,3,CYM-COL-30|CYM-MTB-30|CYM-VTC-30
ord_100433,2025-02-20,new,SUB15,66.3,1,66.3,1,CYM-GLU-30
ord_100434,2025-02-20,returning,FRIEND10,171.9,3,171.9,3,CYM-MTB-30|CYM-PRO-30|CYM-COL-30
ord_100435,2025-02-20,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_100436,2025-02-20,new,,48.0,1,48.0,1,CYM-VTD-30
ord_100437,2025-02-20,subscriber,,122.85,2,122.85,2,CYM-MAG-30|CYM-OMG-60
ord_100438,2025-02-20,new,,103.0,2,103.0,2,CYM-MTB-30|CYM-CRE-30
ord_100439,2025-02-20,new,,78.0,1,78.0,1,CYM-GLU-30
ord_100440,2025-02-20,new,SUB15,90.95,2,90.95,2,CYM-ASH-30|CYM-MTB-30
ord_100441,2025-02-20,returning,,175.0,3,175.0,3,CYM-MAG-30|CYM-CRE-30|CYM-COL-30
ord_100442,2025-02-20,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_100443,2025-02-20,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_100444,2025-02-20, subscriber ,,60.9,1,60.9,1,CYM-MTB-30
ord_100445,2025-02-20,returning,SUB15,160.65,3,160.65,3,CYM-GLU-30|CYM-MAG-30|CYM-ASH-30
ord_100446,2025-02-20,returning,,120.0,2,120.0,2,CYM-MTB-30|CYM-MAG-30
ord_100447,2025-02-20,new,,107.0,2,107.0,2,CYM-MTB-30|CYM-ASH-30
ord_100448,2025-02-20,subscriber,WELCOME10,54.81,1,54.81,1,CYM-MTB-30
ord_100449,2025-02-20,subscriber,,200.55,3,200.55,3,CYM-COL-30|CYM-CRE-30|CYM-GLU-30
ord_100450,2025-02-20,returning,,308.0,5,308.0,5,CYM-COL-30|CYM-CRE-30|CYM-VTC-30|CYM-PRO-30|CYM-GLU-30
ord_100451,2025-02-20,returning,SUB15,173.4,4,173.4,4,CYM-VTD-30|CYM-OMG-60|CYM-VTC-30|CYM-ASH-30
ord_100452,2025-02-20,returning,,97.0,2,97.0,2,CYM-VTD-30|CYM-ASH-30
ord_100453,2025-02-20,returning,FRIEND10,253.8,5,253.8,5,CYM-MAG-30|CYM-VTD-30|CYM-ASH-30|CYM-COL-30|CYM-OMG-60
ord_100454,2025-02-20,new,,52.0,1,52.0,1,CYM-VTC-30
ord_100455,2025-02-20,new,,106.0,2,106.0,2,CYM-MTB-30|CYM-VTD-30
ord_100456,2025-02-20,new,,45.0,1,45.0,1,CYM-CRE-30
ord_100457,2025-02-20,subscriber,,132.3,2,132.3,2,CYM-COL-30|CYM-MTB-30
ord_100458,2025-02-20,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_100459,2025-02-20,returning,,148.0,3,148.0,3,CYM-CRE-30|CYM-OMG-60|CYM-VTD-30
ord_100460,2025-02-20,returning,,106.0,2,106.0,2,CYM-VTD-30|CYM-MTB-30
ord_100461,2025-02-20,returning,,136.0,2,136.0,2,CYM-MTB-30|CYM-GLU-30
ord_100462,2025-02-20,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100463,2025-02-20,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_100464,2025-02-20,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100465,2025-02-20,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_100466,2025-02-20,subscriber,,262.5,4,262.5,4,CYM-OMG-60|CYM-VTC-30|CYM-PRO-30|CYM-GLU-30
ord_100467,2025-02-20,new,,244.0,4,244.0,4,CYM-OMG-60|CYM-GLU-30|CYM-ASH-30|CYM-MAG-30
ord_100468,2025-02-20,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_100469,2025-02-20,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100470,2025-02-20,subscriber,FRIEND10,61.43,1,61.43,1,CYM-PRO-30
ord_100471,2025-02-20,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100472,2025-02-20,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100473,2025-02-20,new,,229.0,4,229.0,4,CYM-VTD-30|CYM-MTB-30|CYM-OMG-60|CYM-COL-30
ord_100474,2025-02-20,subscriber,,194.25,3,194.25,3,CYM-GLU-30|CYM-MTB-30|CYM-ASH-30
ord_100475,2025-02-20,new,,78.0,1,78.0,1,CYM-GLU-30
ord_100476,2025-02-20,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_100477,2025-02-20,subscriber,,197.4,3,197.4,3,CYM-COL-30|CYM-PRO-30|CYM-OMG-60
ord_100478,2025-02-20,new,WELCOME10,84.6,2,84.6,2,CYM-ASH-30|CYM-CRE-30
ord_100479,2025-02-20,new,,107.0,2,107.0,2,CYM-ASH-30|CYM-MTB-30
ord_100480,2025-02-20,subscriber,,300.3,5,300.3,5,CYM-OMG-60|CYM-ASH-30|CYM-VTC-30|CYM-COL-30|CYM-MAG-30
ord_100481,2025-02-20,new,,68.0,1,68.0,1,CYM-COL-30
ord_100482,2025-02-20,subscriber,FRIEND10,42.52,1,42.52,1,CYM-CRE-30
ord_100483,2025-02-20,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_100484,2025-02-20,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_100485,2025-02-20,new,,123.0,2,123.0,2,CYM-CRE-30|CYM-GLU-30
ord_100486,2025-02-20,subscriber,,217.35,4,217.35,4,CYM-OMG-60|CYM-ASH-30|CYM-CRE-30|CYM-MTB-30
ord_100487,2025-02-20,new,WELCOME10,58.5,1,58.5,1,CYM-PRO-30
ord_100488,2025-02-20,subscriber,FRIEND10,196.56,3,196.56,3,CYM-COL-30|CYM-GLU-30|CYM-MAG-30
ord_100489,2025-02-20,subscriber,,122.85,2,122.85,2,CYM-MAG-30|CYM-OMG-60
ord_100490,2025-02-20,new,WELCOME10,46.8,1,46.8,1,CYM-VTC-30
ord_100491,2025-02-20,returning,SUB15,52.7,1,52.7,1,CYM-MAG-30
ord_100492,2025-02-20,new,FRIEND10,84.6,2,84.6,2,CYM-ASH-30|CYM-CRE-30
ord_100493,2025-02-20,subscriber,,112.35,2,112.35,2,CYM-MAG-30|CYM-CRE-30
ord_100494,2025-02-20,new,,55.0,1,55.0,1,CYM-OMG-60
ord_100495,2025-02-20,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_100496,2025-02-21,new,WELCOME10,61.2,1,61.2,1,CYM-COL-30
ord_100497,2025-02-21,new,,204.0,3,204.0,3,CYM-COL-30|CYM-GLU-30|CYM-MTB-30
ord_100498,2025-02-21,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_100499,2025-02-21,new,,198.0,3,198.0,3,CYM-MTB-30|CYM-GLU-30|CYM-MAG-30
ord_100500,2025-02-21,new,,230.0,4,230.0,4,CYM-OMG-60|CYM-VTC-30|CYM-PRO-30|CYM-MTB-30
ord_100501,2025-02-21,new,SUB15,52.7,1,52.7,1,CYM-MAG-30
ord_100502,2025-02-21,new,,113.0,2,113.0,2,CYM-PRO-30|CYM-VTD-30
ord_100503,2025-02-21,new,,123.0,2,123.0,2,CYM-OMG-60|CYM-COL-30
ord_100504,2025-02-21,new,,65.0,1,65.0,1,CYM-PRO-30
ord_100505,2025-02-21,returning,WELCOME10,44.1,1,44.1,1,CYM-ASH-30
ord_100506,2025-02-21,new,,295.0,5,295.0,5,CYM-MTB-30|CYM-COL-30|CYM-OMG-60|CYM-PRO-30|CYM-ASH-30
ord_100507,2025-02-21,returning,,217.0,4,217.0,4,CYM-VTD-30|CYM-COL-30|CYM-ASH-30|CYM-VTC-30
ord_100508,2025-02-21,new,,291.0,5,291.0,5,CYM-MTB-30|CYM-OMG-60|CYM-MAG-30|CYM-COL-30|CYM-VTD-30
ord_100509,2025-02-21,new,FRIEND10,49.5,1,49.5,1,CYM-OMG-60
ord_100510,2025-02-21,new,,52.0,1,52.0,1,CYM-VTC-30
ord_100511,2025-02-21,subscriber,,166.95,3,166.95,3,CYM-MAG-30|CYM-ASH-30|CYM-VTD-30
ord_100512,2025-02-21,new,SUB15,198.05,4,198.05,4,CYM-PRO-30|CYM-COL-30|CYM-OMG-60|CYM-CRE-30
ord_100513,2025-02-21,returning,WELCOME10,44.1,1,44.1,1,CYM-ASH-30
ord_100514,2025-02-21,new,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_100515,2025-02-21,new,,110.0,2,110.0,2,CYM-VTD-30|CYM-MAG-30
ord_100516,2025-02-21,returning,,113.0,2,113.0,2,CYM-MTB-30|CYM-OMG-60
ord_100517,2025-02-21,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_100518,2025-02-21,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_100519,2025-02-21,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_100520,2025-02-21,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100521,2025-02-21,returning,WELCOME10,93.6,2,93.6,2,CYM-ASH-30|CYM-OMG-60
ord_100522,2025-02-21,subscriber,SUB15,89.25,2,89.25,2,CYM-OMG-60|CYM-CRE-30
ord_100523,2025-02-21,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_100524,2025-02-21,new,WELCOME10,157.5,3,157.5,3,CYM-PRO-30|CYM-MTB-30|CYM-VTC-30
ord_100525,2025-02-21,subscriber,,129.15,2,129.15,2,CYM-CRE-30|CYM-GLU-30
ord_100526,2025-02-21,new,,255.0,5,255.0,5,CYM-MTB-30|CYM-OMG-60|CYM-ASH-30|CYM-CRE-30|CYM-VTD-30
ord_100527,2025-02-21,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_100528,2025-02-21,new,,117.0,2,117.0,2,CYM-OMG-60|CYM-MAG-30
ord_100529,2025-02-21,new,,62.0,1,62.0,1,CYM-MAG-30
ord_100530,2025-02-21,new,WELCOME10,70.2,1,70.2,1,CYM-GLU-30
ord_100531,2025-02-21,new,,52.0,1,52.0,1,CYM-VTC-30
ord_100532,2025-02-21,subscriber,WELCOME10,61.43,1,61.43,1,CYM-PRO-30
ord_100533,2025-02-21,new,,230.0,4,230.0,4,CYM-MAG-30|CYM-COL-30|CYM-CRE-30|CYM-OMG-60
ord_100534,2025-02-21,returning,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_100535,2025-02-21,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_100536,2025-02-21,subscriber,WELCOME10,91.67,2,91.67,2,CYM-VTC-30|CYM-CRE-30
ord_100537,2025-02-21,returning,,279.0,5,279.0,5,CYM-PRO-30|CYM-CRE-30|CYM-ASH-30|CYM-MTB-30|CYM-MAG-30
ord_100538,2025-02-21,new,SUB15,110.5,2,110.5,2,CYM-VTC-30|CYM-GLU-30
ord_100539,2025-02-21,new,WELCOME10,46.8,1,46.8,1,CYM-VTC-30
ord_100540,2025-02-21,subscriber,,176.4,3,176.4,3,CYM-OMG-60|CYM-COL-30|CYM-CRE-30
ord_100541,2025-02-21,new,FRIEND10,126.0,2,126.0,2,CYM-MAG-30|CYM-GLU-30
ord_100542,2025-02-21,new,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_100543,2025-02-21,returning,FRIEND10,58.5,1,58.5,1,CYM-PRO-30
ord_100544,2025-02-21,subscriber,,136.5,2,136.5,2,CYM-GLU-30|CYM-VTC-30
ord_100545,2025-02-21,subscriber,,65.1,1,65.1,1,CYM-MAG-30
